Id,Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,IP Address,Shipping Address,Billing Address,Is Fraudulent,Account Age Days,Transaction Hour
1546,9a458bbf-42cc-49b6-b882-38a5f0cb0ae3,f7af952f-a595-42ff-bee0-0de0a5118741,51.4,24-02-2024 01:52,debit card,health & beauty,2,28,Smithside,mobile,140.79.227.132,"27265 Katherine Well Suite 095
Baldwinshire, VI 33248","27265 Katherine Well Suite 095
Baldwinshire, VI 33248",1,25,1
1547,c5757d08-06c7-47cb-8eb0-205fb2f3d71b,d789bdca-3eb5-4abf-94b7-a2f03b31c962,170.62,22-02-2024 13:47,PayPal,home & garden,1,25,Shawnafurt,tablet,164.76.190.127,"319 Rogers Mountains
Port Theresatown, OH 09663","319 Rogers Mountains
Port Theresatown, OH 09663",0,338,13
1548,a4eaba05-2e70-4210-84bc-b23a1990e689,79df23a7-30a2-4f2a-b2ff-df5c0f9d75a4,203.1,04-02-2024 08:21,debit card,electronics,5,38,South Vanessa,desktop,107.13.63.202,"7828 Powell Wells
Miguelville, MI 06976","7828 Powell Wells
Miguelville, MI 06976",1,46,8
1549,4b88e237-fe2c-4d05-82ae-acc9900531d6,57782f3e-102e-4ebf-a9dc-cce7dc39df52,388.25,16-03-2024 04:35,debit card,clothing,5,30,Port Ryan,tablet,113.186.161.234,"857 Miller Valley
Lake Emilybury, OR 71777","857 Miller Valley
Lake Emilybury, OR 71777",0,119,4
1550,f99805ed-1f37-47a9-a309-32c6b65e11e6,62bfcedd-1854-4717-837c-fa33a9538551,238.11,07-03-2024 03:05,PayPal,health & beauty,1,35,Lisaville,tablet,187.234.177.136,"284 Garcia Gateway
Victoriatown, KY 74370","284 Garcia Gateway
Victoriatown, KY 74370",0,191,3
1551,5acb4f02-9333-427c-a856-a7d3dc2046c2,b47222bf-313f-43c0-88f6-550ecb4074be,50.5,06-04-2024 21:25,bank transfer,health & beauty,5,34,South Steven,mobile,87.171.36.246,"42489 Stevens Stravenue
South James, NY 34356","42489 Stevens Stravenue
South James, NY 34356",0,4,21
1552,423be89c-b74d-4f91-bbe4-5c06a7d7510c,9ef3cd46-c793-4e49-97f6-e25ff553b036,28.99,26-02-2024 20:10,PayPal,health & beauty,1,32,Port Laura,tablet,21.94.148.97,"97458 Johnson Course Suite 343
South Shawnchester, GA 81367","97458 Johnson Course Suite 343
South Shawnchester, GA 81367",0,131,20
1553,7276c4f5-0ea9-4f15-9f2e-75024c6091e0,f342e84f-0088-426b-bd9c-37041a30dbf9,547.28,06-01-2024 23:18,credit card,toys & games,5,47,South Joshuabury,tablet,35.104.137.198,"17998 Peterson Causeway
New Blake, ND 65487","17998 Peterson Causeway
New Blake, ND 65487",0,365,23
1554,aed43550-7d68-49c6-83e4-dc1c8ac04d06,2eaf4496-b235-4c6c-ad96-620425f7b75a,346.59,29-01-2024 10:13,PayPal,health & beauty,4,29,South Jeffrey,mobile,148.2.238.24,"965 King Mission
West Robert, PA 59704","965 King Mission
West Robert, PA 59704",0,292,10
1555,e4e86c35-3321-4dc9-b549-330cad840ed6,b97cab4d-bf81-45a7-b0fe-6d0364e399ec,41.28,13-02-2024 07:11,credit card,electronics,4,38,Petersonside,tablet,192.202.125.151,"438 Brian Pass
New Aaronstad, ME 72941","438 Brian Pass
New Aaronstad, ME 72941",0,317,7
1556,da7034e0-e115-4ec2-b190-92ff558ac809,0261a8ff-7b48-418a-b137-92a117f7183c,477.07,22-02-2024 11:14,credit card,electronics,3,34,North Tamara,mobile,13.70.119.143,"Unit 9633 Box 7081
DPO AA 07146","Unit 9633 Box 7081
DPO AA 07146",0,99,11
1557,db1fa425-41a3-424b-ad69-50529c02b8a4,ab125ecc-8d6d-421c-8a72-091856b81dfd,180.68,12-01-2024 02:14,credit card,health & beauty,2,16,Beltranhaven,tablet,93.230.137.161,"235 Kristen Gateway Suite 731
West Christopher, IL 37990","21825 John Drive Apt. 372
New Dean, TN 22852",0,37,2
1558,289c0e95-498b-4025-8f6a-0fa3527cd9e8,d94583e9-77b8-4f27-a1bd-ff543d840f6f,32.53,09-01-2024 20:33,debit card,home & garden,5,22,Garciabury,mobile,94.227.42.107,"82271 Jessica Hills
West Danielle, AZ 16482","82271 Jessica Hills
West Danielle, AZ 16482",0,167,20
1559,e7ecd3a1-4e1c-45d5-94b4-929b75b3bfde,663d9a26-a5df-4c4d-9779-32bc6afdd207,91.1,06-01-2024 04:56,PayPal,clothing,3,22,Samanthashire,tablet,182.159.10.31,"40025 Barbara Curve Apt. 265
Bookerburgh, WA 68970","40025 Barbara Curve Apt. 265
Bookerburgh, WA 68970",0,99,4
1560,8104fe96-7cec-46f0-adf5-789c4c2340f9,8b5df10d-295d-461e-bc39-ea2add3866fb,78.28,21-03-2024 08:00,PayPal,electronics,2,42,New Russellfurt,desktop,114.19.112.132,"7809 Ryan Centers
Jaredmouth, MN 09927","7809 Ryan Centers
Jaredmouth, MN 09927",0,255,8
1561,41df7971-4d43-4c6c-b971-e7e1f81b20d5,f9ee1942-e458-42ea-afe5-643498ab5400,145.25,29-02-2024 14:11,debit card,electronics,2,30,Wendymouth,tablet,8.221.15.54,"68470 Angela Pines Apt. 611
Anthonytown, OH 61175","68470 Angela Pines Apt. 611
Anthonytown, OH 61175",0,251,14
1562,1ed88899-fb8b-4c8b-a508-0b71db62f6e5,101eb79e-9398-4a32-b652-3e3600beb28c,197.87,04-01-2024 23:03,credit card,toys & games,2,35,Port Jeanetteborough,desktop,69.71.206.168,"6515 Amanda Walk
Crystalberg, NE 17718","6515 Amanda Walk
Crystalberg, NE 17718",0,309,23
1563,cedfda3d-486f-4440-8e79-86b7069112f2,a638fbc1-47f1-49bf-aaa6-bcb25fd72265,243.39,03-04-2024 11:42,credit card,home & garden,4,20,West Annette,mobile,131.224.102.244,"94663 Kline Viaduct Apt. 757
Lopezbury, MO 56804","94663 Kline Viaduct Apt. 757
Lopezbury, MO 56804",0,23,11
1564,76822c8b-eb8b-4570-a133-317f01eb3eb6,1ef35b11-9c8e-48c6-b9f1-db3c28f5553d,489.02,20-01-2024 09:47,PayPal,health & beauty,1,36,Johnstonmouth,desktop,81.112.241.218,"PSC 7792, Box 1726
APO AP 59762","PSC 7792, Box 1726
APO AP 59762",0,303,9
1565,ad2f9804-5fe3-4440-aa36-f8cbf979dd71,8179f7d9-8780-4774-bc2f-f40910191b57,334.96,16-02-2024 00:52,PayPal,health & beauty,1,6,Scottside,desktop,120.120.100.27,"2004 Burnett Square
Port Eugene, IN 51298","2004 Burnett Square
Port Eugene, IN 51298",0,43,0
1566,1000f280-5b99-4443-8f1a-7d2e404695c9,4a78eff3-a58e-4caa-a304-93a28e8fdd56,299.92,27-02-2024 22:37,bank transfer,toys & games,2,43,Lake John,desktop,57.195.251.144,"69422 Phillips Unions
Brownhaven, TN 34224","69422 Phillips Unions
Brownhaven, TN 34224",0,185,22
1567,9d9cec12-9d1f-46ea-a637-aea385e35640,d937522f-4e0d-4e0c-b461-f2401e8ae06b,147.91,16-01-2024 16:25,PayPal,home & garden,5,36,Lake Shawn,tablet,171.3.81.119,"USNV Bowen
FPO AE 81368","USNV Bowen
FPO AE 81368",0,239,16
1568,9ad6b205-5d83-423b-8147-ea15f23727e8,b2019af6-c370-4f32-9666-90ff57c66c8f,642.59,18-03-2024 12:04,debit card,clothing,1,39,South Robert,tablet,6.159.168.228,"03180 James Rue Suite 092
West Lisa, NE 06104","03180 James Rue Suite 092
West Lisa, NE 06104",0,240,12
1569,ee4f3952-94b7-4961-bbdd-76f8dccd7bfb,378b7e89-b2aa-46fd-8dfd-1d2619796fe7,733.5,28-01-2024 00:29,credit card,health & beauty,2,52,Thompsonfurt,tablet,186.30.23.122,"0099 Donald Bypass Suite 138
Port Vanessa, MO 52679","0099 Donald Bypass Suite 138
Port Vanessa, MO 52679",0,53,0
1570,d292874a-a6cb-4b70-98a9-49e5439c5aaf,8c113aa1-ff00-4761-ae50-1527ac495c84,182.66,26-02-2024 21:52,bank transfer,health & beauty,4,34,Cynthiaville,tablet,179.82.203.133,"4970 Tammy Fall
West Monicaborough, WY 16956","4970 Tammy Fall
West Monicaborough, WY 16956",0,232,21
1571,1d16ebf5-78ce-489c-b12b-3026f428b5a7,7265eee4-eb8d-42d6-bbed-c1ffb684c022,429.67,16-02-2024 13:00,PayPal,clothing,5,20,Harrisonshire,mobile,81.14.22.199,"4022 Turner Plains
Deborahport, VI 83210","4022 Turner Plains
Deborahport, VI 83210",1,51,13
1572,31c5ad3c-34a1-4413-bf53-5335f561266a,9ac2c531-4945-447d-88c7-d985ceb7d112,96.97,08-02-2024 22:46,PayPal,clothing,3,42,South Peter,tablet,206.200.64.59,"3357 Dustin Station
West Paula, GA 87085","3357 Dustin Station
West Paula, GA 87085",0,82,22
1573,6148c435-0158-4c0e-a8e7-a6adbd447239,90faba22-bd82-4c95-948f-233bb4817926,166.31,30-03-2024 03:28,debit card,toys & games,4,30,East Joechester,mobile,108.210.238.230,"Unit 8662 Box 5165
DPO AA 81212","Unit 8662 Box 5165
DPO AA 81212",0,305,3
1574,c1110e52-3ed4-408b-9b8f-c96d31ace8b6,6a84b1e5-4526-4361-996c-0a0c79f7dfda,10.22,20-01-2024 00:22,credit card,home & garden,1,37,Walkertown,mobile,13.223.186.254,"0104 Meadows Valleys Suite 627
Halebury, MH 52560","0104 Meadows Valleys Suite 627
Halebury, MH 52560",0,93,0
1575,32b1123b-5e17-4a2a-bc23-90661ce32a63,d3f138c1-ec03-4ae8-a1f4-9563d3d6b518,227.47,15-03-2024 16:55,bank transfer,home & garden,5,40,Josephland,tablet,215.148.194.45,"291 Charles Park
Lake Joshuamouth, AK 93424","291 Charles Park
Lake Joshuamouth, AK 93424",0,12,16
1576,fcd20ccc-6532-4062-81fa-ac8b092c4885,c7c3380d-dc1d-47e7-b115-acaf3cc29d5e,326.23,01-03-2024 11:25,bank transfer,clothing,2,29,Port Brian,tablet,180.45.170.82,"794 Lucas Mountain Suite 205
Lake Anna, PR 92861","794 Lucas Mountain Suite 205
Lake Anna, PR 92861",0,62,11
1577,fac3fee5-2073-4073-b0e6-d4f499e0ef00,5a64c39d-3a98-4a3a-99ba-8bc48ce787dc,546.31,03-02-2024 00:53,debit card,home & garden,2,40,Marshallstad,mobile,31.225.255.175,"851 Jessica Shoals Suite 502
Lake Mirandamouth, MN 47400","851 Jessica Shoals Suite 502
Lake Mirandamouth, MN 47400",0,90,0
1578,229a793a-158c-438a-82ac-cdfa29c6a62e,ea5aa426-6dcf-4a7b-9732-4ab371d927cf,83.21,28-03-2024 09:28,PayPal,clothing,5,41,New Lisa,mobile,130.191.216.145,"3825 Emily Circle Suite 059
Hooperbury, TX 58434","3825 Emily Circle Suite 059
Hooperbury, TX 58434",0,284,9
1579,c8f7a9d8-fd14-41ab-99dc-9fab5fec2d21,ac78349a-10a0-4141-8f57-aac5b07642c0,264.5,03-04-2024 09:04,PayPal,home & garden,5,35,South Gabriellebury,desktop,109.225.20.80,"12537 Fleming Radial Suite 948
North Katherineside, WY 89129","12537 Fleming Radial Suite 948
North Katherineside, WY 89129",0,14,9
1580,4139923b-578a-481d-bd8c-7226f70a6532,f322ddaa-19a0-478b-b330-821cd5544c3c,15.17,20-03-2024 16:05,PayPal,electronics,1,37,New Ryanmouth,mobile,5.51.186.181,"50690 Cameron Summit Suite 173
Colonfort, VA 83289","749 John Stravenue Suite 072
West Lukemouth, DE 49552",0,271,16
1581,6efc1b77-2611-4b9c-9a6f-7f59bcd24783,b0056261-3ade-4f83-911c-2b1eb2e9798d,26.24,22-03-2024 06:03,bank transfer,toys & games,4,47,Lake Corey,mobile,14.180.100.46,"3048 Flores Forks
Stewartburgh, KS 62766","3048 Flores Forks
Stewartburgh, KS 62766",0,3,6
1582,6cbe562e-229d-454a-9879-537940ad30be,5c616c19-052a-4021-b92f-1a2f81d7a79a,33.87,24-02-2024 18:38,debit card,toys & games,5,30,Webbville,mobile,166.179.153.13,"03793 Catherine Pass
New Scott, NM 64836","03793 Catherine Pass
New Scott, NM 64836",0,220,18
1583,d9111fbd-945d-4e6a-b882-b2d1487f8a5f,d47337fd-e544-4635-bf7d-59c37d7efe77,181.27,06-04-2024 01:20,bank transfer,electronics,2,45,Dylanhaven,desktop,56.211.99.99,"0054 Morrison Walk
Ramosshire, NY 11553","37739 Julie Square Suite 149
Robertsshire, CO 74669",0,34,1
1584,b01a5036-a91c-49b0-9a33-c5d31c275d52,f4395269-0652-47b0-8fc9-326a83c3df9e,112.44,27-01-2024 10:58,credit card,toys & games,5,53,Port Martha,desktop,181.115.129.75,"99667 Crawford Station
East Stephanie, VI 08967","99667 Crawford Station
East Stephanie, VI 08967",0,171,10
1585,8b62ce7e-1e67-4991-8459-64a8c10a97e0,4242016f-2260-4be2-984b-c41631aee4f4,34.47,27-01-2024 19:46,PayPal,clothing,5,34,Port Martinton,tablet,47.19.41.193,"29411 Jackson Ville Apt. 607
West Briana, KY 95548","29411 Jackson Ville Apt. 607
West Briana, KY 95548",0,114,19
1586,d8c287d4-5630-439e-b87a-a09a521fbbbe,e0685fda-7204-4cfe-831a-f689e02406a1,166.27,06-03-2024 18:36,bank transfer,electronics,4,28,Natalieton,desktop,172.250.173.249,"USCGC Jackson
FPO AE 09741","USCGC Jackson
FPO AE 09741",0,104,18
1587,806133a4-7a8a-41c5-9234-dc2c9fb5ac2b,89af1105-5e73-4e1b-b544-538be0d2d5b4,59.61,29-02-2024 20:55,credit card,clothing,5,34,Lindseystad,mobile,96.154.248.209,"4503 Rogers Harbors Apt. 819
Brookstown, IL 97874","4503 Rogers Harbors Apt. 819
Brookstown, IL 97874",0,156,20
1588,a5cd8c3e-9b12-48d7-abe7-66bd497f9913,a7930c99-816f-4a65-a9d9-3d3e6ea52a7b,212.48,13-01-2024 03:45,bank transfer,health & beauty,3,34,Mccallfurt,tablet,154.68.228.149,"39847 Victor Keys Apt. 205
Port Ellen, SD 05793","39847 Victor Keys Apt. 205
Port Ellen, SD 05793",0,167,3
1589,27a569a7-0fe5-41e7-b4c2-2f23fff2df1c,ad8b9ee9-0f62-486b-8dcb-31e76e68cd89,177.29,02-03-2024 08:26,PayPal,health & beauty,3,26,Harperport,tablet,102.30.59.80,"3669 Sanders Loaf
Patriciafort, NY 37650","3669 Sanders Loaf
Patriciafort, NY 37650",0,64,8
1590,76a0c7bf-9720-4649-b66a-704933761f97,3e71b99d-584c-4e88-8aa6-662f22d0a77c,155.03,17-03-2024 15:49,debit card,toys & games,2,37,New Susanfurt,mobile,208.42.225.6,"4440 Arthur Mountains
Wendyfurt, WA 75763","4440 Arthur Mountains
Wendyfurt, WA 75763",0,266,15
1591,4aaae27a-0215-4d5f-8091-89a1fa6f3827,434cd234-2590-4521-bdbe-068d3039fed0,224.47,13-01-2024 22:38,debit card,electronics,5,39,North Joseph,mobile,222.18.84.45,"64985 John Expressway Suite 007
Williamshaven, AK 37175","64985 John Expressway Suite 007
Williamshaven, AK 37175",0,117,22
1592,f83ca011-cceb-4790-aed2-c32ead4f94f3,a7511c6d-fe3e-4aa1-af24-f1fa6fd50125,444.79,18-03-2024 13:34,debit card,health & beauty,1,44,East David,tablet,167.58.241.187,"15075 Christian Shores Apt. 257
East Marcusberg, VI 53753","15075 Christian Shores Apt. 257
East Marcusberg, VI 53753",0,28,13
1593,5770cec6-7420-4817-9745-951cf823e5e4,835b0ce6-70ab-46a2-9b09-daf1018ccc7f,309.56,11-03-2024 19:00,PayPal,home & garden,3,28,Lake Heatherfurt,mobile,70.184.220.186,"56933 Lopez Pass
South Justinfurt, AR 50691","56933 Lopez Pass
South Justinfurt, AR 50691",0,155,19
1594,4c7822f0-85c6-4fb9-9339-9fb7e631f1b6,09869eab-2619-44d0-8121-3a6f390cd191,59.25,27-02-2024 17:35,PayPal,health & beauty,2,40,New Joseph,desktop,220.225.18.99,"43746 Sarah Fork Suite 997
South Matthewfort, MT 17614","43746 Sarah Fork Suite 997
South Matthewfort, MT 17614",0,125,17
1595,d05ec652-1d99-4e0b-ba17-6e634d012775,3f7babd3-358a-4961-9985-e67ef41ba57e,217.23,23-02-2024 06:08,bank transfer,clothing,3,30,Port Brooke,desktop,73.105.171.179,"4225 Anderson Hill
Wadeport, MI 21440","4225 Anderson Hill
Wadeport, MI 21440",0,246,6
1596,4d2426c2-d0f7-4b8d-87b5-d7586e68bb09,a5db43cc-4992-41b5-9ead-82eaf123b0e3,491.2,23-01-2024 02:00,bank transfer,health & beauty,2,37,Paulafurt,desktop,60.57.246.7,"7986 Glass Cliff Apt. 474
Michaeltown, MD 91242","7986 Glass Cliff Apt. 474
Michaeltown, MD 91242",0,360,2
1597,626dc856-88b4-4e12-b77a-0bd7bb6f2b80,2a2cfba4-4423-46f8-aaa4-49c74183fcb0,48.09,04-03-2024 11:32,debit card,clothing,3,36,Lake Terriview,desktop,217.70.89.118,"65861 Michele Crest Apt. 708
North Kristen, LA 49286","65861 Michele Crest Apt. 708
North Kristen, LA 49286",0,100,11
1598,759c45d4-64b8-41bf-b05f-4a13b4d3a758,a762c197-bef7-4d91-b0f8-3d09539ab9db,88.87,06-04-2024 13:08,debit card,electronics,5,44,Edwardsville,tablet,13.54.24.67,"613 Howard Fall Suite 305
Mitchellshire, MP 67010","613 Howard Fall Suite 305
Mitchellshire, MP 67010",0,197,13
1599,474e0bd2-9cdc-41de-ab6d-0a6b71cb32b5,04e2fc77-94f9-44cd-85d2-c7690311854c,16.37,11-03-2024 12:04,debit card,health & beauty,5,23,West Lisastad,mobile,49.173.207.67,"98970 Briggs Light
North Katrinatown, LA 10321","98970 Briggs Light
North Katrinatown, LA 10321",0,339,12
1600,557ba618-6bb2-402b-a8d0-a0ed9d4ea023,6adb39c1-1169-45e6-8bb1-d367594c1bee,151.46,05-03-2024 02:50,bank transfer,home & garden,4,31,Tarabury,desktop,7.239.69.75,"610 Adrian Stream Apt. 323
Rachelfurt, AS 16010","610 Adrian Stream Apt. 323
Rachelfurt, AS 16010",0,141,2
1601,a03e527a-e36c-46e1-bcc1-44ce02684138,ad73b762-7613-4764-b797-abda395e1c91,445.86,31-01-2024 18:01,debit card,home & garden,4,39,New Lee,mobile,196.237.81.116,"2969 Mcdonald Coves Suite 819
North Holly, KS 47521","2969 Mcdonald Coves Suite 819
North Holly, KS 47521",0,121,18
1602,f3274f4b-1062-41cb-8e36-7533241fb390,6e48ef7f-d1e3-4a60-9f65-a5ebe6b258b6,93.96,07-02-2024 05:50,debit card,health & beauty,2,22,Ronaldborough,mobile,206.86.236.36,"26186 Ryan Squares
Port Melissa, MO 81705","26186 Ryan Squares
Port Melissa, MO 81705",0,166,5
1603,89c01fd3-e1b1-4704-a554-8ba14476b605,f9b5e00e-1283-43e5-ac54-6c22b4598165,24.5,04-04-2024 05:40,debit card,electronics,1,22,West Sabrinahaven,desktop,177.79.42.101,"474 Brooks Route Suite 192
East Danielton, NJ 92473","474 Brooks Route Suite 192
East Danielton, NJ 92473",0,318,5
1604,59e5d106-1b18-46f5-b869-08fc708b724c,5782939c-b5e2-4fb3-a03b-0945b93f2d5e,240.05,29-02-2024 16:35,bank transfer,home & garden,3,37,South Saramouth,desktop,103.125.221.219,"7502 Rivera Turnpike Apt. 207
Yatesberg, SC 56996","7502 Rivera Turnpike Apt. 207
Yatesberg, SC 56996",0,77,16
1605,6fc9a75a-04d8-4bfc-9f68-3d2e8c22484b,7057b894-ebe2-4809-bdc6-8d7c224ee218,248.18,10-02-2024 14:23,credit card,electronics,1,38,Port Kristen,mobile,52.26.190.128,"163 Matthews Loop
Millsmouth, PR 92230","163 Matthews Loop
Millsmouth, PR 92230",0,100,14
1606,09a31b50-b1ef-486d-a071-65d79c1739a6,d125df11-31c8-4ee2-ab06-17578ecb9f48,267.56,15-02-2024 20:43,bank transfer,health & beauty,5,39,Meyershire,mobile,73.77.89.109,"85187 Collins Glen Apt. 225
Lake Steven, MS 23293","85187 Collins Glen Apt. 225
Lake Steven, MS 23293",0,244,20
1607,3c2fa2b6-c684-4928-a21c-7be05108ca59,73000116-b326-4e2f-889e-0c149616a3fa,146.75,04-02-2024 10:43,bank transfer,clothing,3,21,Port Brianbury,mobile,26.190.80.86,"557 Hebert Fields
Lake Randall, NY 20372","557 Hebert Fields
Lake Randall, NY 20372",0,214,10
1608,6a888c13-7720-47b8-99a4-a8411a2fb902,fade7cb7-01c9-4531-be02-e197b3a0da13,40.67,19-02-2024 21:36,debit card,toys & games,2,38,Wesleymouth,desktop,103.248.196.177,"72864 Fuentes Harbors Apt. 972
North Cristinaton, WV 20403","72864 Fuentes Harbors Apt. 972
North Cristinaton, WV 20403",0,106,21
1609,b6cba472-fe7e-40fa-8b3e-232ca03a023b,8ba01f24-2e74-4858-aa1f-35e4937cc249,259.72,09-01-2024 21:20,credit card,toys & games,2,41,South Jessica,tablet,103.58.33.211,"PSC 8359, Box 4244
APO AE 42872","PSC 8359, Box 4244
APO AE 42872",0,96,21
1610,e80163ee-78de-4b01-8189-035ff6507a3e,0a18bfd5-654a-4e09-a81d-c2d5d1382062,55.15,05-03-2024 20:41,bank transfer,electronics,3,36,Joshuachester,tablet,124.172.179.230,"Unit 5012 Box 1210
DPO AP 53937","Unit 5012 Box 1210
DPO AP 53937",0,308,20
1611,5f3b7b63-5216-42a2-8251-56e5dc9dbb60,34099515-0da4-4553-9cdf-b5d0940216bb,138,15-03-2024 20:28,debit card,clothing,3,21,North Andrea,desktop,163.100.38.7,"3982 Robert Locks Apt. 925
Ramseymouth, NV 88105","3982 Robert Locks Apt. 925
Ramseymouth, NV 88105",0,16,20
1612,3ad24a6c-8d2f-4094-b60f-f7c56d390a0e,3b4d8a9c-9ea2-4fb8-bc6e-8fcebeebca66,360.87,03-04-2024 10:39,credit card,toys & games,5,48,East John,mobile,199.245.32.35,"4573 White Spring
North Brent, SC 09060","4573 White Spring
North Brent, SC 09060",0,355,10
1613,0ebd817c-60d9-4d81-888b-5551c7047785,cfaa32c2-dd66-49bc-959c-35fb7e38871e,228.88,17-02-2024 10:00,debit card,electronics,3,33,Elizabethshire,mobile,109.177.168.93,"2776 Matthew Forks Apt. 453
New Jenniferstad, AK 87703","2776 Matthew Forks Apt. 453
New Jenniferstad, AK 87703",0,304,10
1614,144b437f-7664-4836-8717-4f1ae25c8ee8,9bb5844c-180f-4c43-b05f-648b18b61d7c,398.47,06-03-2024 00:40,PayPal,clothing,2,44,Port Andrewland,mobile,154.165.204.52,"4566 Smith Ridges
Shanebury, SD 08515","4566 Smith Ridges
Shanebury, SD 08515",0,18,0
1615,403478dd-6c69-4103-b9e6-0314583a9692,e396fd75-2011-46f7-9b69-66419c915a6f,114.42,03-02-2024 03:42,PayPal,electronics,5,38,Popeville,tablet,172.202.71.16,"PSC 9380, Box 1521
APO AP 10258","0525 Kenneth Centers
Turnerfort, MA 28842",0,163,3
1616,62544e68-4898-4d1c-9007-7b14e03b6aa1,192c3879-d140-429b-bb2f-783345a07c72,562.23,25-03-2024 17:26,credit card,electronics,4,18,Westberg,mobile,112.43.107.79,"85781 Glover Springs Suite 294
Murphytown, HI 57009","85781 Glover Springs Suite 294
Murphytown, HI 57009",0,211,17
1617,5d70238d-65ef-4413-80f3-4b4fe855ab86,08c02749-72e8-41a0-b15d-16f1788b5542,129.37,07-03-2024 16:20,bank transfer,toys & games,4,36,South Christophermouth,desktop,152.208.61.105,"664 Gonzalez Prairie
Tinaburgh, MP 46878","664 Gonzalez Prairie
Tinaburgh, MP 46878",0,87,16
1618,6e50bc16-a3cb-47ee-baaf-202710f997f6,eb3965db-d58b-43c4-a509-6a15e7ab92f5,44.99,18-01-2024 12:09,credit card,toys & games,4,18,Joneschester,desktop,106.197.37.7,"USCGC Martinez
FPO AE 61452","USCGC Martinez
FPO AE 61452",0,328,12
1619,9b34effc-58e0-4bc8-8ae6-e6c640c4c7d6,4f70cc1e-984f-45d3-ba5a-a16b0829f62b,26.27,01-03-2024 07:18,bank transfer,electronics,3,34,New Teresabury,mobile,68.132.53.200,"443 Stokes Garden
Charlesbury, IA 36093","443 Stokes Garden
Charlesbury, IA 36093",0,193,7
1620,f3226b32-6aba-4527-8ebb-63392126a12f,982d0c9e-73fa-4679-9b37-3e108fb1c4fb,58.2,18-02-2024 17:13,PayPal,clothing,2,46,East Jenniferborough,mobile,205.116.35.66,"27831 Amy Ville
Port Andrew, VT 79077","27831 Amy Ville
Port Andrew, VT 79077",0,92,17
1621,82c2a917-656e-44f4-a8f2-120f1659b0d9,d379b4fb-b2f2-4840-8b0d-7b0c527105c2,67.74,07-01-2024 22:33,bank transfer,health & beauty,3,33,East Charlesburgh,mobile,41.52.188.103,"0284 Moreno Dale
Taylorberg, GU 22786","0284 Moreno Dale
Taylorberg, GU 22786",0,298,22
1622,b33f66ad-3ae1-4c0f-bb0b-63e6a43bda11,37d45cfd-7829-4ea8-8430-4e8d4e5f5ac9,281.54,11-01-2024 18:01,credit card,clothing,5,28,Elizabethfurt,desktop,172.161.236.83,"3263 Alexander Valley Suite 665
West John, NE 42046","3263 Alexander Valley Suite 665
West John, NE 42046",0,36,18
1623,7ec68c12-506a-4a5b-9937-fbceb679fa5e,fc5c9630-324c-4a24-8f89-71546ae0176a,322.23,23-01-2024 20:01,credit card,clothing,2,52,East Daniel,desktop,98.135.127.11,"55556 White Trace Apt. 126
West Benjamin, AS 26593","55556 White Trace Apt. 126
West Benjamin, AS 26593",0,23,20
1624,d19d155d-54c9-4264-bd2c-07443b031cdd,3658544b-5256-4418-8662-d2e9ed0d309f,37.16,13-02-2024 20:49,debit card,home & garden,4,40,Lake Nataliebury,tablet,16.202.108.89,"93272 Jillian Fields
South Jamesshire, WY 72214","93272 Jillian Fields
South Jamesshire, WY 72214",0,288,20
1625,26787340-4b63-4f61-8c18-2cc51146cecf,155d3bb3-c73c-47db-aef3-657648cbe7c1,135.36,10-03-2024 01:09,debit card,toys & games,5,38,Craigview,desktop,197.89.221.77,"5076 Joshua Common
Nguyenville, DE 33730","536 Miguel Park Apt. 120
Williamfurt, LA 53890",0,356,1
1626,eecfedf0-09cb-475f-bdf1-06bee6e6fab4,38c16553-cb20-440f-a89a-c43a8373b932,167.28,28-02-2024 15:47,debit card,clothing,1,26,Johnsonton,mobile,183.176.122.79,"6864 Amanda Gardens Suite 305
Port Kenneth, MI 08926","6864 Amanda Gardens Suite 305
Port Kenneth, MI 08926",0,242,15
1627,c2e3e645-4f11-4b78-aca5-4f3bbca7930c,69ca109f-146f-4bb5-abf1-ea7c47ad6e51,867.18,24-02-2024 04:15,credit card,toys & games,3,30,Annahaven,tablet,131.71.51.217,"Unit 8559 Box 5422
DPO AP 88783","Unit 8559 Box 5422
DPO AP 88783",0,179,4
1628,5e71a6e3-a546-4f17-ad39-ae81c3140b9c,ffb1a1d2-2a31-487d-b7ca-bbcb3499d40c,535.57,09-02-2024 17:14,PayPal,toys & games,4,34,East Jared,tablet,169.10.137.111,"0049 Tammy Path
Hansenmouth, KS 21157","PSC 1104, Box 8595
APO AA 10465",1,240,17
1629,f265960f-a4be-493e-8b8b-e064f2a22ece,83773fb8-a461-4053-b75d-fdc0e7f920e6,170.94,02-02-2024 14:51,PayPal,clothing,4,22,West Kevinborough,mobile,88.198.132.162,"8801 Timothy Park Suite 304
East Marymouth, MH 31882","8801 Timothy Park Suite 304
East Marymouth, MH 31882",0,124,14
1630,adebeecd-e7fd-4f70-9185-2e15c3d373f5,4873b502-d328-49e4-bdf6-27a9fb095e8c,128.68,22-01-2024 18:20,bank transfer,health & beauty,2,32,New Patricia,tablet,128.191.57.43,"17942 Zimmerman Wells Apt. 810
Margaretfort, MO 73013","17942 Zimmerman Wells Apt. 810
Margaretfort, MO 73013",0,82,18
